reviewId,content,score
b83cfeeb-013e-46d1-ad1e-12ec27186adf,exhalent,5
286f75d0-b782-4f08-bc62-f1786a6030c4,my facebook account is saspend plz recover Raja chhatri Rajvanshi,1
c0b7fc52-5b2b-4279-9f34-a1e38f603a5c,love,5
c3e81d7d-d134-4086-9a5b-7cfd5dee2a9c,"my account deleted, there's warning but nothing i can do to remove the problematic post because i didn't even know which post and my access already blocked i can't even check. worst trouble detection ever made. i had enough",1
e5308eb7-b4d3-485b-a6f8-2ae064942513,I appreciate,5
36ba0e10-3b9b-4a47-b12b-f98c8bf5f2cc,please give back content earnigs properly like last year rate 🥲🥲🥲,1
42c1a0cf-ce7e-4af6-99eb-bceca57625e9,ultimate aap earning with entertainment nice combination 👌👌👌👍👍👍,5
956f126e-51fe-4eb9-a12e-3e7abd0fd931,amazing,5
d7d000d4-b9c5-4288-92d3-8c0be8c4d613,I hate this add,1
23842def-5b81-447c-b408-0689eacf250d,very Bab Time taking 😴 app,1
886c4ead-fd02-4785-97ac-76885f51eac1,good,5
9ad0c697-3fe7-4de0-9735-0d16691aa8bc,👍,5
b11b4c1d-753a-45a7-8348-e8ef02c0aec5,good for old person,5
89f94944-3e33-4175-9558-0d352b4a51c6,very use so good,5
080be28c-9d5d-45b1-860d-7e94d7f2d49a,"my account got disabled and it has so many memories, picture and important matters there and I'm hoping that this platform can help me recover my account I just can't see that I'm losing my main account.",1
391ccd09-f53d-40a9-8f80-72d6e4070b4a,very good बिछड़े हुए दोस्तों से मिलने कीजगह,5
17cf6e09-0186-45ce-8d76-e6d9e8fef870,Not Bad,3
b1d6ea24-8d74-456d-8e23-3ca4f7cd6880,realist best,5
3b9afbdd-a3e0-4008-8f2e-3f1c5f2ef310,I give you 1 star because I have 30 friend and you show me 75 friend.....,1
e68eca97-8cae-41d6-978e-5bdd06b918c2,ok,5
e266f9bb-37ee-41af-a388-b37eb1594288,not at all cool to block me from reading or viewing news in my area saying I'm in Canada and I'm not at all in Canada. it might be a glitch or something but it was fine all day till tonight now I can't see it on Facebook because it's saying Canada legislation block or whatever I'm in the USA,1
b66dbe92-b791-43fd-9901-195054e77929,good,5
d6c6ea53-51db-4396-8af2-122d4dcd2575,good app,4
301c6021-8a37-4d5e-aab4-725bdfbce601,"it is easy 😌 and fast,I really like it😘",5
1c70db90-fecd-4f4d-b1fb-5d13b547f898,bad,1
f82ca70e-5d9c-482d-a01f-f48d616e7a77,why put ads🙄,1
509592b7-d3fd-48b5-9710-32f4579fd525,gossip pit,1
b6948218-d74c-422e-a0d2-8000711b063b,myrr app arum use akanda♥️,5
835f29c2-dc1c-4685-a61c-db6b4c8c0059,too slow how,5
90e68c5e-f63e-46ea-9464-93bb1f89aeea,नाईस,5
ec1ce20e-ba89-479d-ab61-6af1fc35f13c,Ok,5
0516a89a-9fc5-4e8a-ae16-76465ff6e6a2,ok,5
7eb5870e-a37c-465e-8be0-0740122ab54f,My Facebook account was disabled and I can't recover it. what happened? I didn't do anything to break the community standards. So I'll never make an account and install this apps anymore bye Facebook! there are a lot of other platforms to make a messages or chat to my friends and family 😊,1
24577e74-4962-4b18-bbb6-b9ff1165e7c9,The amount of ads makes this app unusable,1
1b944b74-4394-4065-9d8c-d95d3c1881a7,good but some time log out problem.,4
6a5cb7e5-8fea-4884-8afd-dc01adce0d65,"Please fix this BS of the app rotating when my keyboard is open. If I wanted my app to rotate, I would turn on my phone's rotating feature. But I have it locked in portrait mode. An app should never bypass the locked rotation settings on a phone. -Signed, a parent of a newborn who just wants to be able to scroll at middle of the night feeds without my phone rotating in the comment section",2
44968da0-5bd9-4725-ad09-bcf0dabf235c,Hi Badsha,5
3924fae2-f4d4-4a17-a0ec-f7b4603fc6ea,I can't get back my account. it's obviously my account and I can't still open it such an idiot app this is. I literally have the phone that I made my acc. fix it now. and I want my account back as soon as possible.,1
a327bbf1-1e3d-43b3-ab84-dcacf3ae5d55,nice app,5
85442d6f-baa1-4340-a015-34063c4abd80,session expired error on login,1
f14bc1f0-2cae-4488-8bd2-e74f3e37ed3f,so good,5
9d6af69f-a873-4c38-b6af-331245ccc5c2,"Every second day the app crashes wd the message ""Unfortunately Facebook has stopped"" What the hell is it",2
67f1c6a8-37b4-4b97-80e5-ed9f2330a488,I meant to save life that is my priority,5
45472e29-ec58-447c-949e-85821f930440,"fix your issues, why are you doing a mass suspension.",1
fd1ce102-50ee-4519-9ed0-288e3e0f57da,Escape time,5
cf8679f5-bad2-4f92-941d-f90c74fe7fc0,nice,5
4e548f26-9fe3-4754-86e5-96438dd170b3,good,5
83c55be9-129d-4b5c-9b66-5398fe486808,I detest this app as you cannot remove your information or access account to that have been hijacked and stolen from the actual owner .DO NOT DOWNLOAD!!,1
c41ebf9d-394e-4d9f-9f7b-1a9087f4bc4a,love it,5
f0e9e4cd-a0a0-4591-947c-1034356478e2,good,4
d8e5c409-4ddd-42c8-bef9-11f38711b369,👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,5
473a11b5-129f-4d83-abfd-1b965a53571c,too much short videos,2
1ad3335b-5d66-4c3b-9fef-fd22b6758056,very happy 😆 के साथ साथ ही भारत का सबसे महत्वपूर्ण app in the monetization my I'd Facebook groth family members follow me please star senders and subscribe my channel,5
f6259a6a-98bc-46d7-945f-c60e6fee7b7a,Desciption of the issue: Hello Facebook team I can't sign into my account because of confirmation code not received please review it and get back my facebook account Thank you,2
aee280c0-d81a-43ee-8f3f-1082bac7c8dd,very bad update the control icons is fallen 👇 why 😔 very upsetting,1
2196426c-9fed-48f0-a1ce-ca8a268d03c8,so good fb,5
824cc021-ddd0-455f-9436-ffa98e259fff,I have no clue why Turkish language or race is not available in the dating app.,1
9a594eae-1d29-4489-a873-a760ecb8ae44,very nice fecebook 🛀🛀,5
d6a686ae-68e7-49e2-9815-32ff370c5f40,"worst algorithm, system, full of glitch.",1
accbeab6-635a-490e-ad99-ab2e95394bb5,"Hello Facebook and Facebook team, I haven't done anything wrong. Please restore my account and reply as soon as possible.",5
c63ca3a3-2588-464e-be2f-d232bff89c95,"META!!! We need explanation on the mass banning of accounts in the Philippines! It has been over a week already, yet nobody from META can give us a concrete reason. My instagram and some Facebook account is still disabled guys. Meta suspended all of my Facebook account without any reason and we need a explanation we need our account back because there are important things in there such as school works, organizations,and especially the memories we created on our Facebook accounts .",1
c6b24dc4-d478-4124-bf64-99844df5f05e,parfakt app,4
bb1611ef-8089-4ab7-85f1-5efba0895b95,this is not good always disabled my account even I appeal I always disabled my account o don't why I follow the rules in Facebook but the end I got disabled or disband,1
e69e6bf6-0d6b-4c98-8ac8-63886fc2c511,trending,1
aa5cae68-7669-4f8c-aee5-3fdcae40a243,"Hello Facebook Team, ‎     My facebook account navigation bar is showing bottom instead of top.  I request moving the navigation bar to the top of my account  Please help and solve my problem. ‎Thank you.",1
c74e21e7-eb57-4c27-8524-861abc97db14,goood,5
7ba361f2-a03b-4df5-b89c-cf7e5dcd1350,nice,5
f0f7a834-6a2d-4e7d-be0f-0837b2970906,"In a word, an incredibly beautiful platform in the world 🌍. Through which we can see or know news from all over the world.{Jay Hind Jay Bharat}💗🙏🕉️🇮🇳🛐🙏💗🥰👍",5
78e2d4b0-84c0-471d-9a1b-4255d2a902f7,Facebook thanks 👍 Magar Paisa to nahin milta,5
446212bd-cf0f-4724-a5d0-ab57161a5acb,good,5
cb3ac93e-6b07-4e54-8b33-547d873943b6,What a hunk !,5
8f1e8910-15b9-459b-b444-7619bb528de6,could you stop appearing as ad in youtube,1
5cd2c2bd-e502-459b-b606-ac8c5190b327,nice,5
c0379f21-2957-494b-999d-d3f6f9fa763b,"Since Ai arrived facebook has been going downhill // they don't have actual mods to review anything anymore, and worse meta connected all the apps faceboook, instagram, threads, whatsApp.. if you get banned on one you get banned on meta as a whole (should be illegal to do that across apps)",1
983b1862-6934-4dbb-a721-34f428c2976b,good,5
3bd43aeb-bf61-4ab7-9169-2c1ec095cad8,Good,5
8d9e7303-65ed-4e46-973d-c85c96a80771,excellent,5
39fbd152-f312-4dbe-9e08-8db1bdef677f,acha nahi ha,1
0b493a1b-3c00-4516-a2c0-befb57962657,terrible,1
005749bb-9a09-499d-bc51-2d13dbc8e12d,Simple app booking is easy best app,5
ddee98f0-c54d-4b17-93a5-b982529df281,nice,5
8fd8fd55-3c74-419a-843c-dc98998b7eb7,Excessive and unwarranted AI integration that serves no real purpose other than to make users dumber.,1
d37a7476-9599-4652-b1d3-c351a95ae194,Good,5
72e1e6d8-493c-4ac4-bd91-0a06544924d2,I love it so much ❤️,5
99506525-7d5f-430d-a4fb-24b84304055e,THIIS APP TOLLERATE SCAM AND FRAUD POGO ILLEGAL CASINO!👎👎👎,1
93732a83-1066-4207-9a39-dacd449ff69b,"idont know why you keep suspending and disabled all of my accounts, i haven't violated any community guidlines to suspend or disabled all my accounts, and i am so mad about you mark!!! make an action for this please?!",1
5fce9674-4f9d-48aa-8796-df8061da19f1,Facebook helps me alot when coming to communicate with friends and fami,5
5273bc3f-aa90-4097-9dc9-084c4ac3a131,the best,5
78b9f9d2-32df-45ca-a4b3-162c5bbf9459,nakaka frustrate,1
4d71562e-8ca4-4030-8cba-4716b6764f9a,BAD APP GET THIS APP LFF MY PHONE NOW,1
fd7ffad1-35b6-4aea-87fb-3b307832ff38,nice 👍,5
cd7c6c24-0ec7-465f-b9f5-792ca14eafe3,"Facebook has only took A HUGE NOSEDIVE!!! Maybe for only me, but I see hardly no post from my friends, I really only see mostly ACDC stuff...which I totally love,well Angus lol but I believe mine has been hacked but from my one n only email I' ever had. but everything has changed now, definitely for me. it's all very disappointing seriously. I want away from it all. or like it used to be ENJOYABLE",3
24b140ae-71c7-4af9-b90d-6d5e5e7addc1,op app,5
cb0264cc-454f-4fdf-bb73-c42ffe4251cc,⭐⭐⭐⭐,5
254fc859-8b4b-45aa-b8e1-7ba616b028ff,i like this,5
8985f26a-11de-433a-a903-22f66c5894af,got my account disabled for no reason and i cannot appeal and no customer support.,1
d13111a0-4f74-4edf-9ba4-3d6088f71329,old is gold,4
b1363d94-40fa-48d9-bfd0-96e85fedb190,"Easy to use and access to my friends and family,",5
0a657027-2cb3-420b-b766-10c1ffc637b3,this is easy and useful app to make social relationship and to contact anyone who stay far from us.,5
30a56ce1-702a-4bd1-a20b-c0192930bfa2,Super,5
da8d6164-10e2-4bfd-b4ab-d4c01c512986,👍,5
05c9424b-e47f-43c8-80d2-15cb360e6e9e,master 🪖🪖🪖,5
cbfa85bf-a160-4bf0-a9cf-ee14fae490c3,nonsensical notifications and ads.,1
c4e70975-7711-4d81-913f-b26bb5825eda,good,5
821eadf4-4dd1-422a-95c9-2ffabd6e6393,Bad. I keep been suspend while I was just not do anything like the hell???,2
b073838f-77a2-4091-9ce0-51c95f618686,very good 👍,5
032b6870-14b5-4118-8af6-9b994a313962,"I understand the hacked protection but it keep going off for a few times now but I was the only one who have the account and using it, and it keep saying it ran out of time which is very annoying",1
c2d557b3-3e10-47ca-9d2b-02fe73c15cfe,good,5
287502fa-6588-4fb2-9c0a-7da2c0266181,super,2
c6c51668-2694-4ad0-953c-d2b195603b78,Pankajkumar PankajkumarMy facebook account hacked Hello Sir/mam my account is you submitted an appeal.and uploaded my real gov't I'd card and screen shot but don't recover my account so I request you please Sir /mam reopen my Facebook account Because this is my personal Facebook account thank you Facebook team,2
f451ad7b-b38a-43c6-b4d8-f970592607f6,my favourite app,5
88270134-cc5c-4de6-9df7-45a15b5735db,"I try it , but it's can't open",5
31df0000-41d9-4af4-b8e1-265b908f0270,nic,5
a4ce4e5b-f76c-4963-b084-f233eff233f5,Facebook is best,5
6dcdfc42-1e44-4df3-92f6-9fc60699e6ef,अप्रतिम.,5
14f87706-4833-455a-a6c3-6064dfda5fdb,i like this app but i dont like add,1
45f299c2-62e9-457c-b417-8b2829f1b3d6,"Hello instagram Team, My account has been disabled due to which FB also got disabled and I believe this is a mistake.I have never posted or engaged with any content that violates your policies, especially anything related to the reason mentioned. I respect all community guidelines and request you to please review my account again manually. This account is very important to me. Thank you for your support. No reply from your end since 21 days atleast read the e-mails and review manually do it..",1
484f5fcc-6628-440c-ad7f-ae607dc44e35,good,5
fcb47f24-f166-4b5d-b221-580daad06129,new version of this app is very very bad,1
e11ff76d-9aa0-404b-8886-a9c68f7ea509,no just no,1
ca87e6fc-84e2-4691-84d3-c482f867fbe5,nice experience,5
4c5a66c1-dd52-4077-b09f-86145283313e,nice 👍🙂 lovely aap 😊,5
e126c711-a713-4dfb-ba24-bc6f1bcbe133,wow,5
d6d7a39b-6a88-486b-b926-30088327c2cd,please help me,5
ec927b69-15ac-4945-90a6-d34cc972571d,Best,5
fdde034f-c694-4547-8ec7-685961503f2d,Very good,4
74b1f122-299c-4a27-992f-abbca8ed9ea8,Need ai support,5
7c2bbb08-3ded-49b1-8d33-b7bca0b3f11c,"I've seen escape room puzzles easier to solve than finding Facebook's ""Delete Account"" button in 2026. Meta's Accounts Center has one goal making it impossible to leave. I followed the ""Personal Details"" path four times, and every time, the ""Account Ownership and Control"" option was just gone. Not hidden. Not greyed out. Vanished. Skip the app entirely. Use a browser or desktop the app is clearly designed to trap you in a loop. One star is too generous for a platform that hides a basic Deletion",1
12a208ff-bf6d-4aa6-8fc0-9e152d8bb51b,Good 😊,5
b420419d-d6c2-4199-9f13-a58e13f32afc,good,4
ed2fc668-f014-434b-abc7-e7077759492b,Why is this app not installing?,1
5a4ef69d-a7e9-4ed2-b21a-53bfa829a402,I am giving you 1 star on Facebook because you disabled my account even though I did not commit any violations.,1
250caabc-5457-451a-acc7-f87ce5434751,recommended apps,5
37589b59-7419-4197-9aa1-87e7fe2ee79f,i will give this app ⭐,1
cd7640d5-14ec-4ee8-9617-fc2cd50c5e4a,I'm a gen x and left Facebook and Instagram because of how meta ruined it and it's the best decision ever. I now purchase stuff on tik tok and love it. I know several gen x that have left including one yesterday so keep up the great job 👍😄,1
a762e25d-4846-43c0-9bde-2b94dea16035,"Garbage.. create an account only to not be able to post or anything, pointless, not only that, the pos just keeps logging me out over and over..",1
009633e0-d1fe-4e1d-a30f-29b7eecb51c1,too good 😊💯,5
2414ada3-096f-4ab6-a6e3-2b26dcc57fec,excellent.,5
7a8fac00-f630-4627-aa36-1e35a73e80f6,good 👍,5
d8574989-4be5-4896-861a-20d28805d63e,good,4
760d55d1-ebe7-4cdd-b887-25b7e298b08b,No freedom of speech here. They just steal & sell your data. Simple as that.,1
477144c3-03dd-40c1-ad4a-4ac8f3565766,good,5
264dad89-fcd7-4c36-9f23-dc0497608021,this is mobile's Mother,5
d6c783bb-95a3-4032-8e89-c9705f5292d6,After latest update unable to use reels. it keeps on showing black page instead of reels. after clearing cache it got fixed.,3
0f8e5d85-60a6-4e7c-a0a0-f5aaaf8201c1,supiri❤️....,5
57ae383b-b01b-40d1-b9ea-f4cf23da284e,I don't really like how these days are working FB,1
8dee080b-4743-49a8-a6fb-8b8f1ef4189b,good,5
43762afc-4afd-4dec-b649-49411fcc0938,I love this App ❤️❤️,5
066f30af-928c-41d0-88de-e0930f4606a9,this app battery hungry 2 hours 40% Charge usage,2
6ea1e66a-06d9-4d00-bb94-e843edc980f8,"latest update is awful, just ads and garbage. lost the entire plot of what this app was supposed to be about.",1
9f20db42-abdc-4a25-9911-4f0de6a47fa5,nice 👍,5
204a99ad-f40b-4816-a0a0-c4c521a4e3a0,"We've disabled your account We've reviewed your account and found that it still doesn't follow our Community Standards on child sexual exploitation. You cannot request another review of this decision. To learn more about the reasons why we disable accounts, visit the Community Standards.",5
d051fe4b-83f3-4480-a233-0755f04abca1,superb😎,5
8e5879ea-c834-4831-a82a-685999e8a1b6,☺️me gusta,5
434d6cd9-77b2-47f0-abc9-24fd4c8518e7,it won't let me use the app,5
27924416-dcde-426a-9101-a50043686fb0,Nice App...,5
059549ef-9c63-4405-9dcd-ee46556015c0,Not properly refresh and new content,1
24976f32-110e-4d9e-a813-1dd519444572,ok,5
d96d1553-7065-41fa-93f8-5b5a935c78d6,10.m,5
ca28c156-737f-4222-826e-7342bd3d1133,"Why is it when sharing a post to text messages and if trying to go back to the Facebook page it closed out the page you shared to text stopping returning to the page being shared? This is a stupid action that's annoying and forces closing out Facebook altogether. And then move on to other things because of being annoyed it works that way. Also after watching a short, same thing, it does not go back to the last thing done. A fix would be nice. Thank You",1
d793c26b-5790-49d4-85d3-fd889c174d13,Nice,3
cc4fad2a-3eca-490a-ad8e-25329f5627ec,question in sending in asking how are two individuals whom I don't deal with are Facebook administrator as a breach face book emails me I add name but when Settlement is issued I am over looked never revive anything just another color skin person sending bad post ECT,1
255d4d14-660c-4954-bdce-36d6507b4f35,good,5
41246f5d-7974-4d74-b44c-609a1b58613b,nowadays I am facing the Facebook automatically exit from the app and wait respond,1
eb602ef6-d207-4b40-966e-7175e2b3da85,Very good,5
ca1cfedb-c4bd-4dc5-8a69-c2c8e1d3685b,Great,5
859c6568-8f76-459b-8f91-9737f877b305,great,5
98df5482-8699-4488-a710-70990624871f,when logging in it logs out immediately,1
09b0816d-7eb3-4b59-8ff5-63117d235b8a,"Facebook app is easy to use, fast, and a great way to stay connected with friends and family.",5
73be1fca-e991-4642-a69c-2a7c02b92723,you guys dissable account without reason :<.,1
c605934d-6135-4689-809c-159e49505a5a,AI moderation is out of control and falsely banning people by the millions. Meta is broken.,1
45464df0-436d-4aa0-9d22-a53af5dfd5b7,"i just post a photo of mlbb that i got top 6 user of a character in the photo and they suspended my account?! its not even a child sexual thing. being so secure that Facebook doesn't know how to understand things, THIS APP IS FOR IMMATURES LIKE THE CREATOR OF THIS NONESENSE FACEBOOK.",1
258f66a5-3dcc-481e-b51b-6604cc000d98,thank you for all,1
0c8e838e-97f7-4e43-8789-0d040f2d2d74,good,5
e13bb2ac-f186-42a0-acad-7c018fd31783,"1 star. My account was restricted even though I did nothing wrong. I was flagged for violations like child abuse or sexual content, which are completely untrue. There was no clear evidence shown to me, and the explanation I received was confusing and incorrect. Meta needs to improve its review system because false accusations like this are very serious.",1
f5550e5d-1188-4917-9022-149994dc210e,Debugg and logg syst apps,1
a4889797-9c5f-42de-bd46-32f6a8cf13ce,"I don’t even know why i got suspended in the first place. I just woke up to see a notification from facebook that my account got suspended— for what reason? all i did was chat with my friends and classmates, i appealed my account and it said ""It may take us over a day to review your information"" well it has been 1 week and a half and it still hasn’t given back my account. I barely even opened my facebook because i was too busy with house chores and family vacations, only to find i got suspended.",1
e742da23-7507-4456-9871-c8a689ffcd09,it's very helpful and informative i like this app,5
f90d15c0-05af-4be8-867e-2803f04f2015,like,1
859f4ecb-68a3-4610-8e04-10d83f9ff2ec,Keeps locking me out. Several times within the last few hours. I've had to change my password several times. Now it's asking for a passport photo?? I don't have a passport. More frustration than it's worth.,1
076acbec-aa6f-484a-a31b-58e9cfe21f1d,educative,5
b3a50c3f-65a8-4b72-9013-0874341ebe29,Facebook application looks fantastic.,5
48c5c760-510e-46cc-858d-6080652415cf,ok,5
a541d183-bc22-4570-922c-5075966924b0,land jesa app,1
aa0bacb7-758b-4f27-bcc8-dd10be01b7b5,Pag naga send ng video di makita jusko,2
4af7cea6-81e9-4ca7-b442-005e24b3ddc2,Abysmal UI and notification system.,1
9c18fed2-108f-489d-afb3-a53e4d476fec,The whole app as been overrun by bots and ai.,1
6664e7a1-ecf9-4b2e-9af4-a35c6aa8f49a,very bada experience,1
983163a5-7bd0-44f1-84f2-b9c8a504b957,I think this Facebook is the best update ever,4
549de784-3afc-4210-bb9c-2af532ab1b5b,Nice,5
21d1a2b4-9eb5-4678-948f-1d51473abc09,old people,1
d84f2f8f-e3ee-41ba-a5bc-d35bf25e3e14,good,5
c3533f2c-19df-4705-922f-52af4a8d3aa6,okay,1
fd0c7c2f-798a-4853-8105-1b6a4b6a3567,bate kaayo,3
bc020629-23db-472d-85e9-6de99f41332b,excellent,5
9da35e4e-40d3-4ba5-b6cb-36aa6c24d7d2,Best account,5
7520aa24-ea2c-4c16-a30e-0962bbed11ec,💙💙,5
afdf3480-f7f1-47d0-9e4b-8d317e1e8320,poor experience unable to use this app as it keeps crashing,1
366d1871-0af8-4620-af9c-156ade077760,my account is disabled due to log in on a different device please review again,4
66e18dc8-feb2-4ed0-898d-df2fac625ddc,"Facebook changed my life, thank you.",5
368ea4ed-90f6-4263-865c-9e926296829c,Work good,5
58a70c8c-6580-42cb-b8fc-f5f29d892340,Banning accounts without notice.,1
383f13f4-350a-4cd9-a5e9-de3946415677,্যnice,5
2eb5d13c-d1b2-4ced-bffa-171b42083a05,nice,5
8b214432-ef98-4cae-b89a-72e457faa055,open Nahin ho raha hai,1
047cfe47-8673-4633-b15a-bdedf096e58b,💖💝,5
b68faeca-6409-4134-b98d-1ed23a03a02d,app is not optimize for andriod especially when we watch video. if we compare with ios app you know the difference.,1
9cde3d7f-ebcf-4cc7-bafd-087285e1a1a7,worst app ever,1
34e6a762-4de0-46cf-8613-202dcd58b7d4,"I'm so pissed off whenever I post, it can't be seen on my profile, it disappears. Please fix this.",3
c71ae6d2-8aa7-4f18-b69c-c98836b42c09,bahut se 🤳♥️♥️♥️🤳🚵,5
9ae8fc2e-24b4-4255-8b65-6850070daf60,so good,5
496e9da5-00b0-4eae-93c8-d9442222b139,"poor , no support what so ever",1
ba3b8a74-4abc-4d41-bebc-419f6cda31c2,when you delete users for no reason and ai chat bot is your customer service representative it's a sad day.,1
07cf391b-093e-4950-81eb-c2be394fd611,Great,5
f6292bd7-dabf-4980-818c-4c1f7c9fbdf7,nice,5
0763956c-c056-425c-92c0-d0ac370a84ce,Fine,1
58dbe052-5336-4600-8caa-5cfd0c189f67,please mera Facebook account recover kar do nahin to meri Bgmin Mai ki id chale jayegi aur usmein mere paise use sab chale jaenge please help karo 🥺😔,5
9dae74aa-3a24-469d-87e0-c322acf4afc9,nice app,5
49c74329-7f6e-4fa6-b7b6-6d0d884bb692,my Facebook s not working,1
a4201f9a-d8a7-4b31-b4fa-93c7bc8fa087,my account got disabled without violating anything!,1
29dba1c6-6981-4842-8455-e3e9cffc7159,"This app has left so many memories, and so many new and special things, we are getting to know each other, we know many old and ancient things that we don't know, and my pain and happiness are also a good platform to share, thank you very much 🙏💐",5
70a986cd-3912-4120-84bf-916e091a70fa,STOP CHANGING MY BRIGHTNESS TO MAX FOR ADS!!!!!,1
2a37c7b0-5311-42d3-a3b8-7645c8731812,basta nalang nila sinususped ang account sana maayos ni meta itong issue na katulad neto,3
e5784076-66a2-4b8e-9db9-facb5f384b18,still the best social app! Facebook continues to be a great platform for staying in touch with friends highly recommended.,5
042cade0-0b3b-439a-83b7-42c55e16c013,so nice👍,5
d31b3341-26c0-4412-a739-17b1466e221f,good,5
6adbcc1c-3262-484c-af43-fa0019ca8125,Annoying ad breaks. It makes you just close the app and do something else,1
44a774e5-d6a5-4ba8-a27c-a70c803b88e6,very Good,4
e8f9b4dd-ee84-472c-8e4d-70165b56d235,"I'm very disappointed with the Facebook app. My account was suddenly banned or hacked, and now I am being told to wait 180 days just to recover it. That is far too long, especially when the account contains important memories and personal messages. The support system is frustrating and unhelpful. Facebook needs to improve account security and provide faster support for users facing these problems.",1
4286089c-66b5-41a1-b1e2-8294e40d11d4,"it keeps suspending my account even I didn't even do wrong or link my account into some app that may lead my account to get suspended, I don't understand? I can't even appeal! fb is my way to contact my family I'm working abroad so I need to call then through messenger!",1
82020fe0-1c92-4535-95ee-4adb5aec47ad,Wow app,5
7e4213e0-5407-451d-8708-10b1baf4440a,sirf fhash Facebook page samne na Aaye. please bro,5
fd8e0179-c618-4feb-a950-bb5dd104f5f1,my sunshine 💕💕💕,5
2563a5d4-611a-4ed9-9cee-c6f75ca4c4ec,pagal kahin ke add dikha raha hai,1
c45b53f6-46fe-4c35-b810-70ae22ac9f5a,Horrible App. It logged me out randomly and does not let me login with my password. It asked me for security key which i never set and there is no option to change the key or use my password to login. Horrible app Horrible policies Horrible interface Horrible user experience. Worst literally theee WORSTTTT social media app ever. Locked me out of my account can't login can't recover even gave them a photo of my National ID sooo useless and pointless.,1
5e466838-a2ef-4a1d-bb71-a6b4f71b8103,very nice app 👍🏼👍🏼👍🏼,5
663aff70-e787-41c7-b576-79f8e1837141,A+S❤️❤️❤️,5
d19db101-e3a9-41b8-993c-4015b9b82750,Bio❤️❤️❤️❤️🇧🇩🇬🇧🇱🇷,5
aa384f02-70cb-46c4-8e4f-2f1941c19067,good 👍,5
8393e252-790f-4e29-ab67-d8aa762f0ab9,good👍 very nice,5
beff4dc3-2d22-416e-ad16-77889e8b796d,Nice,5
f8d31e33-e2c4-4489-97cb-6fef8c997883,Facebook is very experience,5
ee2e0703-a9c9-48a6-a89d-9f4b0ef99618,good best aap this world,2
15ea2e29-58f0-4701-8980-ab42edc0dca2,You say '7' of my friends are using messenger when in fact they are NOT! And 3 of them are duplicates! You don't buy a car without wheels. So why a social app without a messaging feature?,2
21ebf410-6b9b-414b-a5e7-7a19b086fc49,so bad app,1
4993ba4a-2f3d-45a0-a68b-0ea4f267607c,life waste app,1
fced3e9a-95b6-49e5-bc26-6fb913fab45a,Does not perform well a lot of times.,4
1841e36c-13c7-41b3-b3d4-7e1ca4001003,my account was disabled,1
1b13ebeb-1fd2-47c8-b633-85f7b1f41ccc,I love it ❤️ it's updates and futures are ferocious 😍,5
58d82bb4-b0f2-45cc-9792-37b59f4630d1,the Latest update won't show your shared post in the wall,1
6cd09740-bd7e-43a5-b58e-b1f02d9d655a,kara restricted bwesit,1
5a9ad1b9-e166-474e-b22a-4274d1abefcd,ads and forced ads Welcome to Adsbook!,1
6e1b0684-1839-4813-8975-3255e09d2cde,verry simple apps,5
d75fbeee-8c3e-47c1-9813-1198a9a147ac,nice,5
e8f4ac97-67d1-4a5b-aedb-235cfb527dfd,great,5
95132314-a6a0-4e1e-a9a0-3ea5d898c2b1,Why can't I see anything I'm posting?,2
af5d69d3-db2a-42bf-846b-bc49185c191c,"facebook earlier was known for connecting people.. but since last few years especially in India it is only promoting and known for hatred, communalism, anti religious contents every feed is like that.. I have uninstalled it. Admin and their team should have to work on it",1
73b45938-016f-4bfe-a49e-f53305e09159,great app,5
d34beaa5-f412-406e-aa25-dac1d5f4b0dc,faltu app. band kordo fb,1
cce1d5d5-b3c0-4e01-8a98-fe091aa689b5,"Hello, I would like to ask for help regarding my accounts. Please stop disabling them because this situation is already causing me a lot of stress. I don’t fully understand why my accounts keep getting disabled, and it makes me worried and confused every time it happens. I am trying my best to follow the rules, but maybe I am missing something important.",1
cc2a83a4-ddbb-4ce4-a379-abc310af37cd,they suspended my account for no reason.,1
0e3eadee-c9fa-4e2b-9db5-aaeaaee95741,its bad when the suspend your account and dont give any notice ahead of time then want answer any emails you send,1
2ffc42d8-69f2-4e0f-b0af-6e69cf910481,Top-notch Social networking App,5
389d5952-fe2b-4327-bf45-fb7ea0848736,good job,5
14766499-d43d-4935-9b08-8c5fc1d7fc54,Good experience this app five star for you,5
96935081-4079-4e0c-97f3-6fd14d2e3bd4,why is Facebook kicking me out of Farmville 2,1
6c145e66-260b-44a8-8e5f-911ed85c63b9,I'm bored with Facebook!,4
d8b5924a-9f19-48ac-a2b6-d7e6df4f0942,The App's UI is very buggy on Oppo R13 Reno ( model CPH2699 ). The left menu keeps opening up randomly and repeatedly. search bars on the wall page keep disappearing. reels and video players randomly go out of screen bounds. the bottom of the main view gets blocked by a static screen every now and then.,3
fac6fd02-427b-47e7-bf57-1c55b703e529,good,5
ded8cd13-a4e2-4796-a734-8669a2f4b593,good express,5
cd909d9b-ee65-4d03-b36c-7e178d51d2f6,facebook help grow you view I'm artist and that's what I use,5
44fedc82-933f-459f-94f2-92b48f92751e,"forced ai integration, cant opt out",2
e3eb65d7-d5c5-4b10-9aab-403eaa7c0184,nice 👍,4
73d667a9-2732-4741-9f6c-d49a7dc4ffe0,nice,3
